X	0.0	1
X	0.0	2
X	0.0	3
X	0.0	4
H	0.0	4
1.5707963267948966	3	4
1.5707963267948966	2	3
0.7853981633974483	2	4
3.141592653589793	1	2
1.5707963267948966	1	3
0.7853981633974483	1	4
-0.7853981633974483	2	4
-1.5707963267948966	2	3
-1.5707963267948966	3	4
1.5707963267948966	2	3
-3.141592653589793	1	2
-1.5707963267948966	1	3
-1.5707963267948966	2	3
H	0.0	4
X	0.0	1
X	0.0	2
X	0.0	3
X	0.0	4
H	0.0	1
H	0.0	2
H	0.0	3
X	0.0	1
X	0.0	2
X	0.0	3
Z	0.0	4
1.5707963267948966	3	4
1.5707963267948966	2	3
0.7853981633974483	2	4
3.141592653589793	1	2
1.5707963267948966	1	3
0.7853981633974483	1	4
-0.7853981633974483	2	4
-1.5707963267948966	2	3
-1.5707963267948966	3	4
1.5707963267948966	2	3
-3.141592653589793	1	2
-1.5707963267948966	1	3
-1.5707963267948966	2	3
Z	0.0	4
X	0.0	1
X	0.0	2
X	0.0	3
H	0.0	1
H	0.0	2
H	0.0	3
